,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.9152542372881356,0.0,0.0,0.0,0.07344632768361582,0.0,0.011299435028248588,0.0
entorhinal-lh,0.0,0.75,0.0,0.0,0.0,0.05985915492957746,0.0,0.19014084507042253
frontalpole-lh,0.0,0.0,0.7956204379562044,0.1070559610705596,0.021897810218978103,0.021897810218978103,0.0535279805352798,0.0
frontalpole-rh,0.0,0.0,0.251063829787234,0.6978723404255319,0.01276595744680851,0.0,0.03829787234042553,0.0
lateraloccipital-rh,0.02976190476190476,0.0,0.08333333333333333,0.023809523809523808,0.5892857142857143,0.0,0.27380952380952384,0.0
parahippocampal-rh,0.0,0.07511737089201878,0.018779342723004695,0.0,0.0,0.8591549295774648,0.028169014084507043,0.018779342723004695
pericalcarine-rh,0.03980099502487562,0.0,0.10945273631840796,0.029850746268656716,0.15422885572139303,0.029850746268656716,0.6368159203980099,0.0
temporalpole-lh,0.0,0.17704918032786884,0.0,0.0,0.0,0.03278688524590164,0.003278688524590164,0.7868852459016393
