,TP9,Oz,TP10,AF7,C5,POz,CPz,TP8
TP9,0.375,0.4166666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,0.0
Oz,0.1232876712328767,0.8082191780821918,0.0684931506849315,0.0,0.0,0.0,0.0,0.0
TP10,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.4939759036144578,0.0,0.5060240963855421,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
