,Fp1,F7,TP9,TP10,AF7,POz,CPz,AF8
Fp1,0.40804597701149425,0.0,0.0,0.0,0.02586206896551724,0.20977011494252873,0.0,0.3563218390804598
F7,0.0,0.3743016759776536,0.28677839851024206,0.33891992551210426,0.0,0.0,0.0,0.0
TP9,0.0,0.34065934065934067,0.3362637362637363,0.3230769230769231,0.0,0.0,0.0,0.0
TP10,0.0,0.344954128440367,0.27706422018348625,0.3779816513761468,0.0,0.0,0.0,0.0
AF7,0.2647058823529412,0.0,0.0,0.0,0.2647058823529412,0.22058823529411764,0.0,0.25
POz,0.3237885462555066,0.0,0.0,0.0,0.03524229074889868,0.31718061674008813,0.0,0.3237885462555066
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3762962962962963,0.0,0.0,0.0,0.02666666666666667,0.2162962962962963,0.0,0.38074074074074077
