,TP9,Oz,TP10,AF7,C5,POz,CPz,TP8
TP9,0.24675324675324675,0.2510822510822511,0.0,0.0,0.2510822510822511,0.0,0.2510822510822511,0.0
Oz,0.17210682492581603,0.3056379821958457,0.0,0.0,0.21068249258160238,0.0,0.3115727002967359,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.21481481481481482,0.26296296296296295,0.0,0.0,0.25925925925925924,0.0,0.26296296296296295,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714
CPz,0.16066481994459833,0.29085872576177285,0.0,0.0,0.19667590027700832,0.0,0.3518005540166205,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.022556390977443608,0.0,0.9774436090225563
