,Fp1,F7,TP9,TP10,AF7,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.49640287769784175,0.0,0.0,0.0,0.0,0.5035971223021583,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.5172413793103449,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
