,TP9,Oz,TP10,AF7,C5,POz,CPz,TP8
TP9,0.30339389784024684,0.20740486801508398,0.08673294480630785,0.03976688378471032,0.16249571477545424,0.0,0.20020569077819678,0.0
Oz,0.18268942797244683,0.2994908655286014,0.08265947888589398,0.06199460916442048,0.16921233902365979,0.0,0.18478586403114705,0.01916741539383049
TP10,0.13227783452502553,0.1424923391215526,0.2839632277834525,0.16496424923391215,0.14147088866189989,0.04851889683350358,0.08631256384065372,0.0
AF7,0.0605112154407929,0.107981220657277,0.16692749087115286,0.31038080333854984,0.14032342201356285,0.16118935837245696,0.024517475221700575,0.028169014084507043
C5,0.15870364183093885,0.18977614433678583,0.09221516872702974,0.08987637821583695,0.28265953892415635,0.007684597393919144,0.15703307718008688,0.022051453391246242
POz,0.0,0.0,0.06431956668923494,0.2064996614759648,0.015572105619498984,0.5748138117806364,0.0,0.13879485443466485
CPz,0.2153392330383481,0.22492625368731564,0.06157817109144543,0.01733038348082596,0.17514749262536874,0.0,0.3056784660766962,0.0
TP8,0.0,0.06470588235294118,0.0,0.052941176470588235,0.06372549019607843,0.19705882352941176,0.0,0.6215686274509804
