,TP9,Oz,TP10,AF7,C5,POz,CPz,TP8
TP9,0.2689393939393939,0.20075757575757575,0.0,0.0,0.2727272727272727,0.0,0.25757575757575757,0.0
Oz,0.25118483412322273,0.24644549763033174,0.0,0.0,0.25118483412322273,0.0,0.25118483412322273,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.21301775147928995,0.15680473372781065,0.0,0.0,0.4289940828402367,0.0,0.20118343195266272,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.8533333333333334,0.0,0.14666666666666667
CPz,0.265625,0.20703125,0.0,0.0,0.265625,0.0,0.26171875,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453
