,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.26717557251908397,0.0,0.2366412213740458,0.0,0.22900763358778625,0.0,0.0,0.26717557251908397
CP5,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
O1,0.2530612244897959,0.0,0.24897959183673468,0.0,0.24489795918367346,0.0,0.0,0.2530612244897959
Oz,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
C5,0.2510460251046025,0.0,0.2510460251046025,0.0,0.24686192468619247,0.0,0.0,0.2510460251046025
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2669172932330827,0.0,0.23308270676691728,0.0,0.22556390977443608,0.0,0.0,0.2744360902255639
