,TP9,FT10,F8,AF7,POz,CPz,TP8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5137931034482759,0.0,0.14482758620689656,0.0,0.1,0.0,0.2413793103448276
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2937062937062937,0.0,0.2867132867132867,0.0,0.1258741258741259,0.0,0.2937062937062937
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.0,0.28431372549019607,0.0,0.1568627450980392,0.0,0.27450980392156865,0.0,0.28431372549019607
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.3333333333333333,0.0,0.2,0.0,0.1380952380952381,0.0,0.32857142857142857
