,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.18446601941747573,0.1553398058252427,0.0,0.18446601941747573,0.13592233009708737,0.17475728155339806,0.1553398058252427,0.009708737864077669
parsopercularis-lh,0.144,0.16,0.016,0.168,0.144,0.168,0.16,0.04
parstriangularis-rh,0.0,0.15,0.1,0.15,0.15,0.15,0.15,0.15
postcentral-rh,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.17692307692307693,0.13846153846153847,0.16923076923076924,0.15384615384615385,0.038461538461538464
rostralmiddlefrontal-lh,0.13675213675213677,0.1623931623931624,0.017094017094017096,0.1623931623931624,0.15384615384615385,0.1623931623931624,0.1623931623931624,0.042735042735042736
superiorparietal-rh,0.15384615384615385,0.15384615384615385,0.015384615384615385,0.17692307692307693,0.13846153846153847,0.16923076923076924,0.15384615384615385,0.038461538461538464
superiortemporal-lh,0.144,0.16,0.016,0.168,0.144,0.168,0.16,0.04
superiortemporal-rh,0.075,0.15,0.05,0.15,0.15,0.15,0.15,0.125
