,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.14130434782608695,0.13478260869565217,0.13478260869565217,0.1282608695652174,0.13043478260869565,0.13260869565217392,0.06739130434782609,0.13043478260869565
parsopercularis-lh,0.12708333333333333,0.15833333333333333,0.12083333333333333,0.11875,0.13958333333333334,0.13333333333333333,0.0875,0.11458333333333333
postcentral-lh,0.14065934065934066,0.12967032967032968,0.14065934065934066,0.12967032967032968,0.12967032967032968,0.12967032967032968,0.06153846153846154,0.13846153846153847
postcentral-rh,0.13636363636363635,0.1341991341991342,0.1341991341991342,0.13636363636363635,0.13636363636363635,0.1277056277056277,0.06926406926406926,0.12554112554112554
precentral-lh,0.1290983606557377,0.14549180327868852,0.12295081967213115,0.125,0.14549180327868852,0.1290983606557377,0.0860655737704918,0.1168032786885246
superiorparietal-lh,0.12831858407079647,0.1415929203539823,0.12389380530973451,0.12168141592920353,0.13716814159292035,0.14601769911504425,0.07964601769911504,0.12168141592920353
superiortemporal-lh,0.11071428571428571,0.16071428571428573,0.1,0.11071428571428571,0.14642857142857144,0.13214285714285715,0.15,0.08928571428571429
supramarginal-lh,0.14084507042253522,0.12910798122065728,0.14084507042253522,0.1267605633802817,0.1267605633802817,0.13145539906103287,0.056338028169014086,0.14788732394366197
