,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.128,0.124,0.124,0.108,0.132,0.132,0.132,0.12
parsopercularis-lh,0.13147410358565736,0.12749003984063745,0.11952191235059761,0.10756972111553785,0.13147410358565736,0.13147410358565736,0.12749003984063745,0.12350597609561753
parstriangularis-rh,0.12340425531914893,0.11914893617021277,0.14042553191489363,0.10638297872340426,0.13191489361702127,0.13191489361702127,0.13191489361702127,0.1148936170212766
postcentral-rh,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722
precentral-lh,0.12549019607843137,0.12156862745098039,0.12941176470588237,0.10588235294117647,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.11764705882352941
superiorparietal-lh,0.12549019607843137,0.12156862745098039,0.12941176470588237,0.10588235294117647,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.11764705882352941
superiortemporal-lh,0.12449799196787148,0.12048192771084337,0.13253012048192772,0.10843373493975904,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.11646586345381527
supramarginal-lh,0.13008130081300814,0.13008130081300814,0.11788617886178862,0.10975609756097561,0.13008130081300814,0.13008130081300814,0.12601626016260162,0.12601626016260162
