,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.14512471655328799,0.14285714285714285,0.1111111111111111,0.12471655328798185,0.10657596371882086,0.11337868480725624,0.11564625850340136,0.14058956916099774
parsopercularis-lh,0.13577586206896552,0.15732758620689655,0.10775862068965517,0.1271551724137931,0.09482758620689655,0.11422413793103449,0.11206896551724138,0.15086206896551724
parstriangularis-rh,0.11392405063291139,0.12151898734177215,0.16455696202531644,0.09367088607594937,0.11139240506329114,0.14177215189873418,0.14177215189873418,0.11139240506329114
postcentral-rh,0.14102564102564102,0.1564102564102564,0.1,0.15128205128205127,0.09230769230769231,0.1,0.1,0.15897435897435896
precentral-lh,0.13008130081300814,0.11924119241192412,0.13008130081300814,0.10298102981029811,0.13550135501355012,0.13008130081300814,0.13550135501355012,0.11653116531165311
superiorparietal-lh,0.11633663366336634,0.12623762376237624,0.14356435643564355,0.09653465346534654,0.11386138613861387,0.14356435643564355,0.14356435643564355,0.11633663366336634
superiortemporal-lh,0.11793611793611794,0.12285012285012285,0.14742014742014742,0.09582309582309582,0.11547911547911548,0.14250614250614252,0.14496314496314497,0.11302211302211303
supramarginal-lh,0.13747228381374724,0.15964523281596452,0.10199556541019955,0.13303769401330376,0.09534368070953436,0.10864745011086474,0.10643015521064302,0.1574279379157428
