,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.125,0.125,0.12867647058823528,0.1213235294117647,0.125,0.125,0.1213235294117647,0.12867647058823528
parsopercularis-lh,0.1263537906137184,0.1263537906137184,0.1299638989169675,0.12274368231046931,0.12274368231046931,0.12274368231046931,0.11913357400722022,0.1299638989169675
postcentral-lh,0.125,0.125,0.12867647058823528,0.1213235294117647,0.125,0.125,0.1213235294117647,0.12867647058823528
postcentral-rh,0.12639405204460966,0.12639405204460966,0.12639405204460966,0.12267657992565056,0.12639405204460966,0.12267657992565056,0.12267657992565056,0.12639405204460966
precentral-lh,0.12452830188679245,0.12452830188679245,0.12830188679245283,0.12075471698113208,0.12452830188679245,0.12830188679245283,0.12075471698113208,0.12830188679245283
superiorparietal-lh,0.1245136186770428,0.1245136186770428,0.12840466926070038,0.12062256809338522,0.1245136186770428,0.12840466926070038,0.12062256809338522,0.12840466926070038
superiorparietal-rh,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12595419847328243
supramarginal-lh,0.125,0.125,0.12867647058823528,0.1213235294117647,0.125,0.125,0.1213235294117647,0.12867647058823528
