,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13551401869158877,0.1308411214953271,0.14018691588785046,0.1261682242990654,0.12149532710280374,0.14018691588785046,0.06542056074766354,0.14018691588785046
parsopercularis-lh,0.13793103448275862,0.1330049261083744,0.13793103448275862,0.12807881773399016,0.12315270935960591,0.13793103448275862,0.06403940886699508,0.13793103448275862
postcentral-lh,0.13425925925925927,0.12962962962962962,0.1388888888888889,0.125,0.12037037037037036,0.14351851851851852,0.06481481481481481,0.14351851851851852
postcentral-rh,0.13615023474178403,0.13145539906103287,0.13615023474178403,0.13145539906103287,0.1267605633802817,0.13145539906103287,0.07042253521126761,0.13615023474178403
precentral-lh,0.1346153846153846,0.12980769230769232,0.1346153846153846,0.1346153846153846,0.12980769230769232,0.12980769230769232,0.07211538461538461,0.1346153846153846
superiorparietal-lh,0.13333333333333333,0.12857142857142856,0.1380952380952381,0.12380952380952381,0.11904761904761904,0.14761904761904762,0.06190476190476191,0.14761904761904762
superiortemporal-lh,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.11764705882352941,0.12605042016806722
supramarginal-lh,0.13302752293577982,0.12844036697247707,0.13761467889908258,0.12385321100917432,0.11926605504587157,0.14678899082568808,0.06422018348623854,0.14678899082568808
