,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.13606911447084233,0.12958963282937366,0.13174946004319654,0.12095032397408208,0.13174946004319654,0.13606911447084233,0.08207343412526998,0.13174946004319654
parsopercularis-lh,0.1343612334801762,0.13876651982378854,0.1343612334801762,0.11674008810572688,0.12555066079295155,0.1343612334801762,0.07268722466960352,0.14317180616740088
postcentral-lh,0.13495575221238937,0.13053097345132744,0.13274336283185842,0.11946902654867257,0.13274336283185842,0.13716814159292035,0.07964601769911504,0.13274336283185842
postcentral-rh,0.13286713286713286,0.12354312354312354,0.1258741258741259,0.1351981351981352,0.13286713286713286,0.1282051282051282,0.0979020979020979,0.12354312354312354
precentral-lh,0.13544018058690746,0.12641083521444696,0.1309255079006772,0.12189616252821671,0.13318284424379231,0.13544018058690746,0.08803611738148984,0.12866817155756208
superiorparietal-lh,0.13392857142857142,0.12946428571428573,0.12946428571428573,0.12053571428571429,0.13169642857142858,0.13839285714285715,0.08258928571428571,0.13392857142857142
superiorparietal-rh,0.12758620689655173,0.11379310344827587,0.11724137931034483,0.13448275862068965,0.12758620689655173,0.12413793103448276,0.1413793103448276,0.11379310344827587
supramarginal-lh,0.1319910514541387,0.13646532438478748,0.1342281879194631,0.116331096196868,0.12751677852348994,0.13646532438478748,0.0738255033557047,0.14317673378076062
