,caudalanteriorcingulate-lh,cuneus-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,pericalcarine-lh,rostralmiddlefrontal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.44021739130434784,0.0,0.09782608695652174,0.19021739130434784,0.021739130434782608,0.14130434782608695,0.0,0.10869565217391304
cuneus-lh,0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
frontalpole-lh,0.1223021582733813,0.014388489208633094,0.5827338129496403,0.04316546762589928,0.03597122302158273,0.0,0.02877697841726619,0.17266187050359713
frontalpole-rh,0.20430107526881722,0.0,0.043010752688172046,0.3817204301075269,0.0,0.1827956989247312,0.08602150537634409,0.10215053763440861
parsorbitalis-rh,0.0,0.0,0.04411764705882353,0.0,0.8823529411764706,0.0,0.07352941176470588,0.0
pericalcarine-lh,0.14516129032258066,0.13978494623655913,0.0,0.1827956989247312,0.0,0.4731182795698925,0.0,0.05913978494623656
rostralmiddlefrontal-rh,0.0,0.0,0.061855670103092786,0.18556701030927836,0.030927835051546393,0.0,0.5463917525773195,0.17525773195876287
temporalpole-rh,0.1419753086419753,0.0,0.13580246913580246,0.1419753086419753,0.006172839506172839,0.09259259259259259,0.08024691358024691,0.4012345679012346
