,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-rh
entorhinal-rh,0.47470817120622566,0.0311284046692607,0.042801556420233464,0.12062256809338522,0.11284046692607004,0.0622568093385214,0.03501945525291829,0.12062256809338522
frontalpole-lh,0.027692307692307693,0.3353846153846154,0.046153846153846156,0.13538461538461538,0.24307692307692308,0.12923076923076923,0.04923076923076923,0.033846153846153845
frontalpole-rh,0.039755351681957186,0.039755351681957186,0.37920489296636084,0.0581039755351682,0.01529051987767584,0.13761467889908258,0.22324159021406728,0.10703363914373089
lateralorbitofrontal-rh,0.0576036866359447,0.10138248847926268,0.06451612903225806,0.30414746543778803,0.10829493087557604,0.22580645161290322,0.12903225806451613,0.009216589861751152
medialorbitofrontal-lh,0.08446866485013624,0.22615803814713897,0.013623978201634877,0.14168937329700274,0.3869209809264305,0.07901907356948229,0.02452316076294278,0.043596730245231606
medialorbitofrontal-rh,0.0332541567695962,0.09026128266033254,0.13064133016627077,0.2042755344418052,0.057007125890736345,0.29691211401425177,0.1496437054631829,0.03800475059382423
parsorbitalis-rh,0.029649595687331536,0.03773584905660377,0.22371967654986524,0.13746630727762804,0.018867924528301886,0.16711590296495957,0.2884097035040431,0.09703504043126684
temporalpole-rh,0.14383561643835616,0.03767123287671233,0.1267123287671233,0.00684931506849315,0.06164383561643835,0.04794520547945205,0.1232876712328767,0.4520547945205479
