,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-lh,0.45126353790613716,0.08664259927797834,0.06859205776173286,0.11913357400722022,0.05054151624548736,0.16606498194945848,0.05776173285198556,0.0
frontalpole-lh,0.11173184357541899,0.6927374301675978,0.12849162011173185,0.0,0.0,0.0,0.0670391061452514,0.0
frontalpole-rh,0.04559270516717325,0.060790273556231005,0.6261398176291794,0.06990881458966565,0.0,0.0972644376899696,0.10030395136778116,0.0
fusiform-lh,0.10427807486631016,0.0,0.06684491978609626,0.37433155080213903,0.10695187165775401,0.27807486631016043,0.06951871657754011,0.0
inferiortemporal-lh,0.06481481481481481,0.0,0.0,0.2222222222222222,0.5462962962962963,0.10185185185185185,0.06481481481481481,0.0
parahippocampal-lh,0.13812154696132597,0.0,0.08287292817679558,0.27071823204419887,0.03314917127071823,0.425414364640884,0.049723756906077346,0.0
rostralanteriorcingulate-rh,0.06349206349206349,0.03571428571428571,0.1111111111111111,0.10317460317460317,0.047619047619047616,0.07142857142857142,0.5674603174603174,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
