,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.024,0.032,0.096,0.104,0.096,0.0,0.0,0.016,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.104,0.0,0.024,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.07430340557275542,0.06501547987616099,0.0,0.0,0.07430340557275542,0.06501547987616099,0.0,0.06501547987616099,0.03715170278637771,0.0,0.0,0.0,0.0,0.05263157894736842,0.006191950464396285,0.0,0.06191950464396285,0.07739938080495357,0.0,0.0,0.018575851393188854,0.04643962848297214,0.0,0.07120743034055728,0.0,0.0,0.0,0.0,0.0,0.02476780185758514,0.0,0.0,0.05572755417956656,0.009287925696594427,0.0,0.0,0.0,0.034055727554179564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.02786377708978328,0.04953560371517028,0.0,0.02786377708978328,0.05263157894736842
FT9,0.0,0.0,0.0,0.07096774193548387,0.06451612903225806,0.0,0.0,0.07096774193548387,0.06451612903225806,0.0,0.06451612903225806,0.03870967741935484,0.0,0.0,0.0,0.0,0.054838709677419356,0.0064516129032258064,0.0,0.06129032258064516,0.07096774193548387,0.0,0.0,0.01935483870967742,0.04838709677419355,0.0,0.06774193548387097,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.0,0.0,0.05806451612903226,0.00967741935483871,0.0,0.0,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.02903225806451613,0.05161290322580645,0.0,0.02903225806451613,0.054838709677419356
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.07395498392282958,0.06430868167202572,0.0,0.0,0.07395498392282958,0.06430868167202572,0.0,0.06430868167202572,0.03858520900321544,0.0,0.0,0.0,0.0,0.05466237942122187,0.006430868167202572,0.0,0.06109324758842444,0.07717041800643087,0.0,0.0,0.01929260450160772,0.04823151125401929,0.0,0.0707395498392283,0.0,0.0,0.0,0.0,0.0,0.022508038585209004,0.0,0.0,0.05787781350482315,0.00964630225080386,0.0,0.0,0.0,0.03536977491961415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003215434083601286,0.0,0.02572347266881029,0.04823151125401929,0.0,0.028938906752411574,0.05144694533762058
T7,0.0,0.0,0.0,0.07023411371237458,0.06354515050167224,0.0,0.0,0.07023411371237458,0.06354515050167224,0.0,0.06354515050167224,0.04013377926421405,0.0,0.0,0.0,0.0,0.056856187290969896,0.006688963210702341,0.0,0.06020066889632107,0.07023411371237458,0.0,0.0,0.020066889632107024,0.05016722408026756,0.0,0.07023411371237458,0.0,0.0,0.0,0.0,0.0,0.023411371237458192,0.0,0.0,0.06020066889632107,0.010033444816053512,0.0,0.0,0.0,0.03678929765886288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.026755852842809364,0.05016722408026756,0.0,0.030100334448160536,0.05351170568561873
TP9,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.03409090909090909,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.022727272727272728,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.03409090909090909,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
CP5,0.0,0.0,0.0,0.07023411371237458,0.06354515050167224,0.0,0.0,0.07023411371237458,0.06354515050167224,0.0,0.06354515050167224,0.04013377926421405,0.0,0.0,0.0,0.0,0.056856187290969896,0.006688963210702341,0.0,0.06020066889632107,0.07023411371237458,0.0,0.0,0.020066889632107024,0.05016722408026756,0.0,0.07023411371237458,0.0,0.0,0.0,0.0,0.0,0.023411371237458192,0.0,0.0,0.06020066889632107,0.010033444816053512,0.0,0.0,0.0,0.03678929765886288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.026755852842809364,0.05016722408026756,0.0,0.030100334448160536,0.05351170568561873
CP1,0.0,0.0,0.0,0.05970149253731343,0.05472636815920398,0.0,0.0,0.05970149253731343,0.05970149253731343,0.0,0.05970149253731343,0.04975124378109453,0.0,0.0,0.0,0.0,0.05472636815920398,0.009950248756218905,0.0,0.05472636815920398,0.05970149253731343,0.0,0.0,0.029850746268656716,0.05970149253731343,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,0.0,0.0,0.05970149253731343,0.014925373134328358,0.0,0.0,0.0,0.04975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.029850746268656716,0.04975124378109453,0.0,0.04477611940298507,0.04975124378109453
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.06415094339622641,0.06037735849056604,0.0,0.0,0.06415094339622641,0.06415094339622641,0.0,0.06415094339622641,0.045283018867924525,0.0,0.0,0.0,0.0,0.05660377358490566,0.007547169811320755,0.0,0.06037735849056604,0.06415094339622641,0.0,0.0,0.022641509433962263,0.05660377358490566,0.0,0.06415094339622641,0.0,0.0,0.0,0.0,0.0,0.022641509433962263,0.0,0.0,0.06037735849056604,0.011320754716981131,0.0,0.0,0.0,0.04150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.026415094339622643,0.052830188679245285,0.0,0.033962264150943396,0.052830188679245285
O2,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.05,0.05,0.0,0.05,0.05
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
