,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.16546762589928057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10071942446043165,0.1079136690647482,0.17985611510791366,0.10071942446043165,0.0,0.16546762589928057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.1223021582733813,0.0,0.0
Fz,0.0,0.02586206896551724,0.02586206896551724,0.01939655172413793,0.022629310344827586,0.021551724137931036,0.02586206896551724,0.02586206896551724,0.007543103448275862,0.023706896551724137,0.0,0.007543103448275862,0.0,0.02586206896551724,0.01939655172413793,0.02586206896551724,0.020474137931034482,0.02693965517241379,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.02693965517241379,0.02693965517241379,0.014008620689655173,0.004310344827586207,0.00646551724137931,0.018318965517241378,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,0.02478448275862069,0.0,0.017241379310344827,0.007543103448275862,0.02478448275862069,0.01939655172413793,0.023706896551724137,0.02693965517241379,0.02693965517241379,0.004310344827586207,0.02586206896551724,0.02586206896551724,0.021551724137931036,0.017241379310344827,0.023706896551724137,0.0,0.02693965517241379,0.01939655172413793,0.009698275862068966,0.0,0.005387931034482759,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.0,0.02478448275862069,0.02586206896551724
F3,0.0,0.02586206896551724,0.02586206896551724,0.01939655172413793,0.022629310344827586,0.021551724137931036,0.02586206896551724,0.02586206896551724,0.007543103448275862,0.023706896551724137,0.0,0.007543103448275862,0.0,0.02586206896551724,0.01939655172413793,0.02586206896551724,0.020474137931034482,0.02693965517241379,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.02693965517241379,0.02693965517241379,0.014008620689655173,0.004310344827586207,0.00646551724137931,0.018318965517241378,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,0.02478448275862069,0.0,0.017241379310344827,0.007543103448275862,0.02478448275862069,0.01939655172413793,0.023706896551724137,0.02693965517241379,0.02693965517241379,0.004310344827586207,0.02586206896551724,0.02586206896551724,0.021551724137931036,0.017241379310344827,0.023706896551724137,0.0,0.02693965517241379,0.01939655172413793,0.009698275862068966,0.0,0.005387931034482759,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.0,0.02478448275862069,0.02586206896551724
F7,0.0,0.024657534246575342,0.024657534246575342,0.021917808219178082,0.023287671232876714,0.021917808219178082,0.024657534246575342,0.024657534246575342,0.009589041095890411,0.023287671232876714,0.0,0.009589041095890411,0.0,0.024657534246575342,0.021917808219178082,0.024657534246575342,0.023287671232876714,0.024657534246575342,0.024657534246575342,0.024657534246575342,0.024657534246575342,0.024657534246575342,0.024657534246575342,0.015068493150684932,0.005479452054794521,0.005479452054794521,0.019178082191780823,0.0,0.0,0.0,0.0,0.0,0.0,0.024657534246575342,0.0,0.024657534246575342,0.0,0.019178082191780823,0.009589041095890411,0.024657534246575342,0.02054794520547945,0.023287671232876714,0.024657534246575342,0.024657534246575342,0.005479452054794521,0.024657534246575342,0.024657534246575342,0.021917808219178082,0.02054794520547945,0.023287671232876714,0.0,0.024657534246575342,0.021917808219178082,0.010958904109589041,0.0,0.00684931506849315,0.024657534246575342,0.024657534246575342,0.024657534246575342,0.0,0.024657534246575342,0.024657534246575342
FT9,0.0,0.025089605734767026,0.025089605734767026,0.021505376344086023,0.022700119474313024,0.021505376344086023,0.025089605734767026,0.025089605734767026,0.008363201911589008,0.023894862604540025,0.0,0.008363201911589008,0.0,0.025089605734767026,0.021505376344086023,0.025089605734767026,0.022700119474313024,0.025089605734767026,0.025089605734767026,0.025089605734767026,0.025089605734767026,0.025089605734767026,0.025089605734767026,0.014336917562724014,0.0047789725209080045,0.005973715651135006,0.019115890083632018,0.0,0.0,0.0,0.0,0.0,0.0,0.025089605734767026,0.0,0.025089605734767026,0.0,0.017921146953405017,0.008363201911589008,0.025089605734767026,0.02031063321385902,0.023894862604540025,0.025089605734767026,0.025089605734767026,0.0047789725209080045,0.025089605734767026,0.025089605734767026,0.021505376344086023,0.019115890083632018,0.023894862604540025,0.0,0.025089605734767026,0.021505376344086023,0.010752688172043012,0.0,0.005973715651135006,0.025089605734767026,0.025089605734767026,0.025089605734767026,0.0,0.025089605734767026,0.025089605734767026
FC5,0.0,0.024764150943396228,0.024764150943396228,0.02122641509433962,0.02358490566037736,0.02240566037735849,0.024764150943396228,0.024764150943396228,0.008254716981132075,0.024764150943396228,0.0,0.008254716981132075,0.0,0.024764150943396228,0.02122641509433962,0.024764150943396228,0.02240566037735849,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.015330188679245283,0.0047169811320754715,0.007075471698113208,0.020047169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.024764150943396228,0.0,0.024764150943396228,0.0,0.018867924528301886,0.008254716981132075,0.024764150943396228,0.02122641509433962,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.0047169811320754715,0.024764150943396228,0.024764150943396228,0.02240566037735849,0.018867924528301886,0.024764150943396228,0.0,0.024764150943396228,0.02122641509433962,0.01061320754716981,0.0,0.00589622641509434,0.024764150943396228,0.024764150943396228,0.024764150943396228,0.0,0.024764150943396228,0.024764150943396228
FC1,0.0,0.02564102564102564,0.02564102564102564,0.019230769230769232,0.022435897435897436,0.021367521367521368,0.026709401709401708,0.02564102564102564,0.007478632478632479,0.023504273504273504,0.0,0.007478632478632479,0.0,0.02564102564102564,0.019230769230769232,0.02564102564102564,0.0202991452991453,0.028846153846153848,0.02564102564102564,0.024572649572649572,0.024572649572649572,0.028846153846153848,0.028846153846153848,0.013888888888888888,0.004273504273504274,0.00641025641025641,0.018162393162393164,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.024572649572649572,0.0,0.017094017094017096,0.007478632478632479,0.024572649572649572,0.019230769230769232,0.023504273504273504,0.026709401709401708,0.027777777777777776,0.004273504273504274,0.02564102564102564,0.02564102564102564,0.021367521367521368,0.017094017094017096,0.023504273504273504,0.0,0.026709401709401708,0.019230769230769232,0.009615384615384616,0.0,0.005341880341880342,0.02564102564102564,0.024572649572649572,0.024572649572649572,0.0,0.024572649572649572,0.02564102564102564
C3,0.0,0.02586206896551724,0.02586206896551724,0.01939655172413793,0.022629310344827586,0.021551724137931036,0.02586206896551724,0.02586206896551724,0.007543103448275862,0.023706896551724137,0.0,0.007543103448275862,0.0,0.02586206896551724,0.01939655172413793,0.02586206896551724,0.020474137931034482,0.02693965517241379,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.02693965517241379,0.02693965517241379,0.014008620689655173,0.004310344827586207,0.00646551724137931,0.018318965517241378,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,0.02478448275862069,0.0,0.017241379310344827,0.007543103448275862,0.02478448275862069,0.01939655172413793,0.023706896551724137,0.02693965517241379,0.02693965517241379,0.004310344827586207,0.02586206896551724,0.02586206896551724,0.021551724137931036,0.017241379310344827,0.023706896551724137,0.0,0.02693965517241379,0.01939655172413793,0.009698275862068966,0.0,0.005387931034482759,0.02586206896551724,0.02478448275862069,0.02478448275862069,0.0,0.02478448275862069,0.02586206896551724
T7,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.012422360248447204,0.009316770186335404,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.012422360248447204,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.015527950310559006,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608
TP9,0.0,0.026030368763557483,0.026030368763557483,0.019522776572668113,0.0227765726681128,0.021691973969631236,0.026030368763557483,0.026030368763557483,0.007592190889370932,0.02386117136659436,0.0,0.007592190889370932,0.0,0.026030368763557483,0.019522776572668113,0.026030368763557483,0.020607375271149676,0.026030368763557483,0.026030368763557483,0.024945770065075923,0.024945770065075923,0.026030368763557483,0.026030368763557483,0.014099783080260303,0.004338394793926247,0.006507592190889371,0.01843817787418655,0.0,0.0,0.0,0.0,0.0,0.0,0.026030368763557483,0.0,0.024945770065075923,0.0,0.01735357917570499,0.007592190889370932,0.024945770065075923,0.019522776572668113,0.02386117136659436,0.026030368763557483,0.026030368763557483,0.004338394793926247,0.026030368763557483,0.026030368763557483,0.021691973969631236,0.01735357917570499,0.02386117136659436,0.0,0.026030368763557483,0.019522776572668113,0.009761388286334056,0.0,0.005422993492407809,0.026030368763557483,0.024945770065075923,0.024945770065075923,0.0,0.024945770065075923,0.026030368763557483
