,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.38235294117647056,0.19117647058823528,0.0,0.0,0.0,0.0,0.18382352941176472,0.2426470588235294
FT9,0.26,0.255,0.0,0.0,0.0,0.0,0.225,0.26
Oz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.2604166666666667,0.22395833333333334,0.0,0.0,0.0,0.0,0.2552083333333333,0.2604166666666667
AF4,0.2821576763485477,0.2157676348547718,0.0,0.0,0.0,0.0,0.2074688796680498,0.2946058091286307
