,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3526315789473684,0.0,0.35789473684210527,0.0,0.0,0.0,0.2894736842105263
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.28936170212765955,0.0,0.4765957446808511,0.0,0.0,0.0,0.23404255319148937
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3353658536585366,0.0,0.3353658536585366,0.0,0.0,0.0,0.32926829268292684
