,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.5670103092783505,0.0,0.0,0.0,0.0,0.0,0.4329896907216495,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.4880952380952381,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
