,FT9,TP9,Oz,F4,F8,F5,PO8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715
Oz,0.0,0.0,0.4954128440366973,0.0,0.0,0.5045871559633027,0.0,0.0
F4,0.0,0.19047619047619047,0.0,0.38095238095238093,0.0,0.0,0.0,0.42857142857142855
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.44,0.0,0.0,0.56,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453
