,FT9,TP9,Oz,F4,F8,F5,PO8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.42727272727272725,0.0,0.0,0.0,0.0,0.13636363636363635,0.43636363636363634
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.3181818181818182,0.3409090909090909
AF8,0.0,0.37209302325581395,0.0,0.0,0.0,0.0,0.11627906976744186,0.5116279069767442
