,Fp1,TP9,Oz,O2,F4,F8,Fp2,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.4253731343283582,0.1417910447761194,0.0,0.43283582089552236
F8,0.0,0.0,0.0,0.0,0.3392857142857143,0.32142857142857145,0.0,0.3392857142857143
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO8,0.0,0.0,0.0,0.0,0.4027777777777778,0.13194444444444445,0.0,0.4652777777777778
