,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,0.40268456375838924,0.26174496644295303,0.0,0.0,0.0,0.0,0.33557046979865773,0.0
FT9,0.33620689655172414,0.3275862068965517,0.0,0.0,0.0,0.0,0.33620689655172414,0.0
T7,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.0
Oz,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.9285714285714286,0.0,0.0
Fp2,0.36496350364963503,0.2773722627737226,0.0,0.0,0.0,0.0,0.35766423357664234,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
