,Fp1,TP9,Oz,O2,F4,F8,Fp2,PO8
Fp1,0.30472103004291845,0.0,0.30042918454935624,0.0,0.0,0.10300429184549356,0.2918454935622318,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2956521739130435,0.0,0.3130434782608696,0.0,0.0,0.10434782608695652,0.28695652173913044,0.0
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25263157894736843,0.0,0.25263157894736843,0.0,0.0,0.24210526315789474,0.25263157894736843,0.0
Fp2,0.29955947136563876,0.0,0.29955947136563876,0.0,0.0,0.10572687224669604,0.29515418502202645,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
