,FT9,TP9,Oz,F4,F8,F5,PO8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.20714285714285716,0.4
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.3372093023255814,0.0,0.0,0.0,0.0,0.32558139534883723,0.3372093023255814
AF8,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.19727891156462585,0.4217687074829932
