,FT9,TP9,Oz,F4,F8,F5,PO8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.4444444444444444,0.05555555555555555,0.0,0.0,0.0,0.5
F4,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.18604651162790697,0.023255813953488372,0.0,0.0,0.0,0.7906976744186046
