,Fp1,TP9,Oz,O2,F4,F8,Fp2,PO8
Fp1,0.3111111111111111,0.0,0.0,0.0,0.0,0.28444444444444444,0.29555555555555557,0.10888888888888888
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2979214780600462,0.0,0.0,0.0,0.0,0.29330254041570436,0.2956120092378753,0.11316397228637413
Fp2,0.30269058295964124,0.0,0.0,0.0,0.0,0.289237668161435,0.2982062780269058,0.10986547085201794
PO8,0.2512820512820513,0.0,0.0,0.0,0.0,0.2512820512820513,0.2512820512820513,0.24615384615384617
