,Fp1,TP9,Oz,O2,F4,F8,Fp2,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.703125,0.0,0.0,0.0,0.0,0.0078125,0.2890625
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4
PO8,0.0,0.5066666666666667,0.0,0.0,0.0,0.0,0.013333333333333334,0.48
