,Fp1,TP9,Oz,O2,F4,F8,Fp2,PO8
Fp1,0.25793650793650796,0.0,0.23412698412698413,0.0,0.0,0.24603174603174602,0.2619047619047619,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.24892703862660945,0.0,0.24892703862660945,0.0,0.0,0.24892703862660945,0.2532188841201717,0.0
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25102880658436216,0.0,0.24279835390946503,0.0,0.0,0.25102880658436216,0.2551440329218107,0.0
Fp2,0.2549019607843137,0.0,0.23137254901960785,0.0,0.0,0.24313725490196078,0.27058823529411763,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
