,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.1900497512437811,0.08557213930348259,0.0955223880597015,0.18358208955223881,0.10149253731343283,0.10199004975124377,0.08507462686567165,0.15671641791044777
frontalpole-rh,0.12573099415204678,0.125,0.12134502923976608,0.12573099415204678,0.12573099415204678,0.12573099415204678,0.125,0.12573099415204678
isthmuscingulate-rh,0.1292929292929293,0.11313131313131314,0.1286195286195286,0.1292929292929293,0.1292929292929293,0.1292929292929293,0.11178451178451178,0.1292929292929293
lateraloccipital-rh,0.18208807521029194,0.0851063829787234,0.095002474022761,0.1885205343889164,0.10094012864918357,0.10489856506679862,0.08461157842652152,0.15883226125680355
paracentral-rh,0.1305753070458953,0.11118293471234647,0.12411118293471235,0.1305753070458953,0.13122171945701358,0.129928894634777,0.11053652230122818,0.13186813186813187
pericalcarine-rh,0.12969924812030076,0.10776942355889724,0.12030075187969924,0.13408521303258145,0.12719298245614036,0.14097744360902256,0.10714285714285714,0.13283208020050125
rostralanteriorcingulate-rh,0.1260132645541636,0.12453942520265292,0.1208548268238762,0.1260132645541636,0.1260132645541636,0.12527634487840825,0.12527634487840825,0.1260132645541636
superiorparietal-rh,0.1655281135049921,0.09038360483447189,0.10089332632685234,0.1676300578034682,0.10719915922228061,0.11035207566999475,0.08985811875985286,0.16815554387808723
