,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.2132564841498559,0.08261287223823247,0.09702209414024976,0.17723342939481268,0.09798270893371758,0.09846301633045149,0.08213256484149856,0.15129682997118155
frontalpole-rh,0.09919261822376009,0.3096885813148789,0.09573241061130335,0.09919261822376009,0.09919261822376009,0.09919261822376009,0.0986159169550173,0.09919261822376009
isthmuscingulate-rh,0.09263547938860583,0.0778138026864289,0.30523390458545624,0.0889300602130616,0.0889300602130616,0.0889300602130616,0.16859657248726262,0.0889300602130616
lateraloccipital-rh,0.18208807521029194,0.0851063829787234,0.095002474022761,0.1885205343889164,0.10094012864918357,0.10489856506679862,0.08461157842652152,0.15883226125680355
paracentral-rh,0.1305753070458953,0.11118293471234647,0.12411118293471235,0.1305753070458953,0.13122171945701358,0.129928894634777,0.11053652230122818,0.13186813186813187
pericalcarine-rh,0.12969924812030076,0.10776942355889724,0.12030075187969924,0.13408521303258145,0.12719298245614036,0.14097744360902256,0.10714285714285714,0.13283208020050125
rostralanteriorcingulate-rh,0.09650112866817155,0.09537246049661399,0.20316027088036118,0.09650112866817155,0.09650112866817155,0.09593679458239278,0.21952595936794583,0.09650112866817155
superiorparietal-rh,0.1655281135049921,0.09038360483447189,0.10089332632685234,0.1676300578034682,0.10719915922228061,0.11035207566999475,0.08985811875985286,0.16815554387808723
