,cuneus-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.1980440097799511,0.08361858190709047,0.0958435207823961,0.17212713936430318,0.10904645476772616,0.09144254278728606,0.07823960880195599,0.17163814180929096
frontalpole-lh,0.06818181818181818,0.31738437001594894,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06698564593301436,0.27472089314194575,0.06818181818181818
frontalpole-rh,0.13101604278074866,0.1143048128342246,0.1303475935828877,0.13101604278074866,0.1303475935828877,0.125,0.10695187165775401,0.13101604278074866
lateraloccipital-rh,0.17251606524962926,0.08452792881858626,0.09688581314878893,0.1962432031636184,0.10627780523974295,0.09243697478991597,0.07909045971329709,0.17202174987642116
pericalcarine-rh,0.1408891671884784,0.10707576706324358,0.12273011897307451,0.1358797745773325,0.1427676894176581,0.11709455228553538,0.10018785222291797,0.13337507827175954
rostralanteriorcingulate-lh,0.12887663680220537,0.1171605789110958,0.12887663680220537,0.12887663680220537,0.12887663680220537,0.12818745692625774,0.11026878015161957,0.12887663680220537
rostralanteriorcingulate-rh,0.06714225765841376,0.28661351237935373,0.06714225765841376,0.06714225765841376,0.06714225765841376,0.06714225765841376,0.31053294167016365,0.06714225765841376
superiorparietal-rh,0.17670886075949366,0.08658227848101266,0.09924050632911392,0.17721518987341772,0.10683544303797468,0.09468354430379747,0.0810126582278481,0.17772151898734176
