,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.41075463172164484,0.004066877541798464,0.0,0.08721192950745595,0.1192950745594216,0.03434252146407592,0.16086760054225033,0.18346136466335292
frontalpole-lh,0.004901960784313725,0.49019607843137253,0.12885154061624648,0.03081232492997199,0.031512605042016806,0.0,0.1134453781512605,0.20028011204481794
frontalpole-rh,0.0,0.0968421052631579,0.33263157894736844,0.0,0.15157894736842106,0.09157894736842105,0.16473684210526315,0.16263157894736843
isthmuscingulate-rh,0.09301227573182247,0.019830028328611898,0.0,0.5321057601510859,0.06468366383380547,0.18083097261567516,0.05476864966949953,0.05476864966949953
medialorbitofrontal-rh,0.12552693208430912,0.020140515222482436,0.13395784543325526,0.06229508196721312,0.32412177985948476,0.05714285714285714,0.1522248243559719,0.12459016393442623
parahippocampal-rh,0.038894575230296824,0.0,0.08904810644831115,0.1970317297850563,0.06345957011258956,0.46059365404298874,0.0767656090071648,0.07420675537359263
rostralanteriorcingulate-lh,0.11796067977340886,0.05398200599800067,0.1036321226257914,0.03732089303565478,0.10763078973675441,0.04865044985004998,0.30623125624791736,0.22459180273242252
rostralanteriorcingulate-rh,0.13056187073725237,0.09353686261773303,0.0990581357583631,0.03702500811951932,0.0850925625202988,0.04579408898993179,0.21792789866839882,0.29100357258850273
