,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.367791077257889,0.10990206746463548,0.18715995647442873,0.03917301414581066,0.03917301414581066,0.03917301414581066,0.17845484221980412,0.03917301414581066
insula-lh,0.09867172675521822,0.21821631878557876,0.1869070208728653,0.08349146110056926,0.1527514231499051,0.127134724857685,0.09772296015180265,0.03510436432637571
insula-rh,0.14226973684210525,0.15953947368421054,0.2236842105263158,0.07236842105263158,0.11266447368421052,0.11019736842105263,0.14884868421052633,0.03042763157894737
lateralorbitofrontal-lh,0.05489614243323442,0.129080118694362,0.129080118694362,0.2744807121661721,0.129080118694362,0.129080118694362,0.09940652818991098,0.05489614243323442
paracentral-rh,0.03790983606557377,0.1680327868852459,0.1413934426229508,0.09016393442622951,0.31864754098360654,0.13729508196721313,0.06864754098360656,0.03790983606557377
parahippocampal-rh,0.04373522458628842,0.15721040189125296,0.15721040189125296,0.10401891252955082,0.15721040189125296,0.2576832151300236,0.07919621749408984,0.04373522458628842
rostralanteriorcingulate-lh,0.1894374282433984,0.1148105625717566,0.20436280137772675,0.07577497129735936,0.07577497129735936,0.07577497129735936,0.22158438576349024,0.04247990815154994
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
