,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.17829457364341086,0.11627906976744186,0.1343669250645995,0.04392764857881137,0.11800172265288544,0.13695090439276486,0.11541774332472007,0.15676141257536608
frontalpole-lh,0.14712389380530974,0.21238938053097345,0.09070796460176991,0.10730088495575221,0.06969026548672566,0.09402654867256637,0.06637168141592921,0.21238938053097345
frontalpole-rh,0.1621900826446281,0.08677685950413223,0.16115702479338842,0.012396694214876033,0.1415289256198347,0.1621900826446281,0.1384297520661157,0.1353305785123967
insula-rh,0.12437810945273632,0.23880597014925373,0.03233830845771144,0.26865671641791045,0.03233830845771144,0.03233830845771144,0.03233830845771144,0.23880597014925373
medialorbitofrontal-rh,0.15789473684210525,0.07437070938215103,0.15789473684210525,0.013729977116704805,0.15675057208237986,0.15789473684210525,0.15331807780320367,0.12814645308924486
rostralanteriorcingulate-lh,0.1634320735444331,0.0888661899897855,0.15934627170582227,0.012257405515832482,0.13993871297242083,0.16241062308478038,0.13687436159346272,0.13687436159346272
rostralanteriorcingulate-rh,0.15752625437572929,0.07234539089848308,0.15752625437572929,0.014002333722287048,0.15752625437572929,0.15752625437572929,0.15635939323220538,0.12718786464410736
rostralmiddlefrontal-lh,0.15164279696714406,0.16259477674810446,0.10867733782645324,0.08171861836562763,0.09267059814658804,0.11120471777590564,0.09014321819713564,0.2013479359730413
