,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.014614263726389548,0.0009925058123941943,-0.006390644137980517,-0.006401463191586648,0.0015277642539607708,0.021037934449062472,0.0161892901618929,-0.01334615675897597,0.005137342191291117,-0.008375655762768903,0.023113484469817973,0.0352843503528435,-0.008622216300213932,0.019082532865722448,0.009787826970306251,0.0062266500622665,-0.01268277794575782,0.028552051890458792,-0.014806728995803913,-0.009446172645902055,0.015099982290917517,0.01090674488273,-0.005499495775159567,0.005322974374217398,-0.006034754216726142,-0.022411384833167347,0.009836227999596847,0.0033208800332088003,0.009366453303541076,0.02826164571471522,0.004594111815488439,0.0,0.0011530833448641711,0.00040258267892294593,0.021657467623982084,-0.01706335580849364,-0.007954282096003726,-0.026773171708060935,0.02207884129074726,-0.021033379058070414,-0.014897267391771026,0.02120022025315447,0.004144836378896923,-0.01600365797896662,0.008121123291087778,0.0014668358994420205,0.026567040265670402,-0.009410298941839612,-0.003948385142364508,-0.018753405866546405,-0.006858710562414266,-0.005505759437773646,-0.008074430533419202,0.004920391695294454,-0.019661636945587563,-0.012345679012345678,-0.018747142203932327,-0.014969014799895911,0.0,-0.03337905807041609,-0.01057135422093988
Fz,0.0003274447673056902,0.012269054731780887,-0.0027085590465872156,0.008780415569265829,0.038493723849372385,0.010154943176924433,-0.0018678102301179673,0.0045115451857157315,-0.03799666359923299,-0.007119090468138733,0.01012661096932415,0.018046180742862926,-0.0019647441563877413,0.008372205122160924,0.007846661559314044,0.02093659478596717,-0.00893424056839697,0.004935923879291197,0.0023123614555048346,0.0,0.0013542039707400075,0.016412961191675318,-0.01950162513542795,0.008089260808926082,0.012544141579441243,-0.0004892783371185164,0.024777082190600958,-0.005405029684598311,0.0024255391807987718,0.007810320781032078,0.008647140864714086,0.013481975427287466,-0.00027085590465872155,-0.006633967521468258,-0.011198097284490118,-0.004050750161304703,0.0035412992923747827,-0.010729142584290207,-0.0009986536534948368,0.013668061366806136,-0.01244728320572507,0.015386126435687401,-0.013502450169313271,0.0007720715452461564,-0.03207017018968224,0.00880882332941971,-0.0025469521344351903,-0.007583965330444204,-0.01056338028169014,0.0026802268389869302,-0.011266850108266809,-0.009302105951879068,-0.018608216189098976,0.0006224774891166532,-0.023879820064038344,0.0013421155621638854,0.01362748964552253,-0.01805842025654625,-0.0065005417118093175,-0.008679552910208813,-0.008226766456479462
F3,0.00550051745055305,-0.0048721071863581,0.027373435450001274,3.204699583509579e-05,0.011275964391691394,0.006185311151029299,0.0,0.033985236695978825,0.010683456401025988,0.004374776363774365,-0.004776930018276424,0.006311571495522455,0.015745917923547435,0.01914940526317692,-0.001964986849888741,0.006528189910979229,0.04747774480712166,0.02280252183352188,-0.011022479883281467,0.0006264826253477278,0.009495548961424332,-0.00530823547554248,0.0,-0.01795475108760998,-0.029232643118148598,-0.014616321559074299,-0.010835017005388952,0.007403337947618824,0.009153634020898013,0.02158545885635597,0.00471958276257152,0.0,-0.004308754733256951,-0.008526187576126675,0.005904598743902336,-0.005558828525681571,-0.004275743917998242,0.0005332330961132781,0.01277759505367872,-0.03207470564352416,0.0018445094219372536,0.006781674419389157,0.009589762310082395,0.0,0.014620176836768747,-0.021767138817706807,0.0057802660382564024,-0.02879458719011699,-0.012583385439820925,-0.026264320248279883,0.0,-0.007962835123025525,-0.012741692780149173,0.0002515568695627031,-0.015022330491270807,-0.0032480714575720666,-0.013804303694681283,-0.02395452699959399,-0.007714169711733658,-0.003870698805225347,0.004562239241666878
FT9,-0.0039303761931499155,0.003609736422501654,-0.0016047947978010783,-0.00375177548832277,0.027673823752587964,0.03179846992442477,-0.008764202093008747,0.012403100775193798,-0.005034914914392081,-0.0078005417506351125,0.005626430002597035,0.017305842462861647,0.014269195223192848,0.008542655970936397,0.005278659174432387,0.010807011129537015,-0.0025403084815748198,0.004656966225460539,-0.0036496350364963502,-0.009825940482874789,0.0007838989505939073,0.013953488372093023,-0.008205621497083048,-0.012369150681831042,0.01318990144316914,-0.00932568440631588,0.019701355247103,0.004204298313957115,-0.0015640256685919562,0.002842377260981912,-0.0022430275358470914,0.012705169554600892,0.004296572926686658,-0.011102405958966817,-0.013035530078476947,-0.014101185786807923,0.00014958353101283094,-0.008085200225753614,-0.0001418939799520333,0.0,-0.003793415132746316,0.005750768592391407,-0.016433586218003126,-0.005433175624993652,-0.022536042957024115,-0.0004021780290665031,0.015713670135669797,-0.0003574915813924478,-0.006881567855935535,-0.012148620160842196,-0.009156659368847452,-0.0172243042044434,-0.0024217733265433153,-0.008840952517747629,-0.0028113288850005885,-0.013194834362717574,0.02184137181590924,-0.003959538452833309,-0.010948905109489052,0.0035786880465203327,0.002937553591092889
FC5,-0.0044863227301078145,0.034108527131782945,0.0049095607235142115,0.021981644836496478,-0.025924440880335034,0.017321571772253408,0.015668716029582107,-0.010344827586206896,0.01731266149870801,-0.01264367816091954,0.004459591909471622,-0.004312572395972554,0.011819477857970238,0.0060678962844159315,-0.007056936647955092,0.0038715138554753625,-0.008250913303038402,0.02048917401764234,0.004677893611333868,-0.04827586206896552,0.012919896640826873,0.00020493629154414925,0.007235142118863049,0.0063574801746413626,0.0231310701238528,-0.0011316047402655256,0.027430277109507264,-0.01954022988505747,0.02041343669250646,-0.034380290474917585,-0.010420564911342783,0.02041343669250646,0.0038269624877483727,-0.023563218390804597,0.0009712198164483652,-0.020805488728503966,-0.008656330749354004,-0.0035106477768867507,0.01798093201461285,-0.009199857435623272,-0.015517241379310345,0.02151385547536309,-0.027011494252873563,-0.004775906620333244,-0.005724850752918114,0.005426356589147287,-0.0059208767709168705,-0.009195402298850575,-0.01954022988505747,-0.004374944310790342,-0.001127149603492827,-0.008910273545397843,0.011886304909560724,0.018604651162790697,0.0,-0.03371647509578544,0.03197451661766017,0.011627906976744186,-0.017361668003207698,0.013142653479461818,-0.01206896551724138
FC1,0.009405103414081314,-0.009053159087689475,-0.000934091231052557,0.021840469613259667,0.018799139396515084,-0.011189173395665108,0.0003917870803229924,-0.0028044871794871795,-0.01485027978467205,-0.004407051282051282,-0.014126469754922794,0.006447885677858055,-0.005659884544553052,-0.006301795580110493,0.008030528403456583,0.005241535628275961,0.00998725031874203,-0.0063305709023941045,0.0053123671908202295,-0.007483797280067998,0.019124521886952826,-0.0071894035982433754,0.010255082164612551,0.016362090947726306,-0.0023728573452330357,-0.002003205128205128,0.0017486542003116584,-0.03387076781413798,0.028007242527270153,0.0016534742881427963,0.005416401048307126,0.0017818564952542873,0.019465398781697122,0.0,-0.0016025641025641025,0.0,0.0,0.009562260943476413,0.012603591160221,0.0,-0.003205128205128205,0.00947593497662558,0.004305230910893895,-0.0028044871794871795,-0.012904625301034141,0.0,-0.01027057656891911,-0.010016025641025642,0.0,0.0,0.003413195920101997,0.0008079225102705766,-0.018015565235869103,-0.018560082872928176,-0.004407051282051282,-0.005208333333333333,0.025342204986542,-0.019458758322708603,-0.02740074727298484,0.00764980875478113,0.0
C3,0.01015889554571503,-0.00891143989070839,0.0,-0.01036246746679917,0.02117018263992813,0.010696403246546513,-0.0022751249786476524,0.011525527116290643,-0.014682472798097273,-0.0014888882240980672,0.021683855157645822,0.0038932420526892123,0.002046582865730009,0.0011905430749186013,-0.0072837563146007445,-0.00533194667696606,-0.0028047686904926084,0.014979115434197183,-0.009272859095882862,0.0,0.0008756592272520132,0.01815259981449093,-0.008244946556087634,0.0,0.015581399704103228,0.009261914368942855,0.013605754883354746,0.011660674225986885,0.011843491701910713,0.0070330815316488665,0.002083876009377442,-0.006269301735339152,0.00871767768784455,0.0050470594883202345,-0.006762787312256383,0.004708907961899703,-0.0040460628695922814,-0.009959539371304078,-0.0015634745113929337,0.003386298515238343,-0.01194556141463271,0.007739948747870542,-0.0220811892815938,-0.00265924435821621,-0.01177004042333555,-0.0005246172446576967,-0.006461928929483288,-0.006762787312256383,0.008186331462920035,-0.004533386970602545,-0.006333510800053864,0.01228314543669339,0.006900447655546257,0.006396584856048871,-0.021022145074058106,-0.01680672268907563,-0.0010492344893153933,-0.0034749102674267,-0.007003084872628107,-0.009584094701236114,-0.01953690509227337
T7,-0.01364297890677298,0.0036974416414008154,0.011148076923821476,0.013614522156967433,-0.005801305293691081,-0.0025380710659898475,0.011419093588636194,-0.0004634384968331684,-0.011833749085802715,0.017084503383255893,0.0,0.0,-0.018284526458389072,-0.009048665688167451,0.0034703683929524828,0.014682327816337427,0.00946661210197815,-0.00435097897026831,-0.016037411140411025,0.0029364655632674853,-0.0018010993210258227,-0.002904717896817761,0.00883707910627996,0.0069407367859049655,0.0,3.9490999730145554e-05,0.0,0.00594455695937886,0.0036893111414563733,-0.011363728755681186,-0.002988539479578313,0.007904781779317322,-0.013786230572460758,0.016200214722631865,0.011673849253562029,0.0007524584115248742,-0.01154724575442715,-0.010519318261451326,0.0,-0.01645980997085797,0.007828703529837187,0.005072076882007475,0.013761839072627433,-0.006933380619288568,0.011845170502391335,-0.003494759892785807,0.0,-0.010833891175968412,-0.009212630770380356,-0.00868240602400356,0.014315680985509515,0.00450197396923651,0.014307550485565071,0.0009282320769904134,0.006541955121963306,-0.0022194329015005412,-0.013100945577143539,-0.004554435052211359,0.010678056593699947,-0.02737713556292291,0.0004977027465990318
TP9,0.005691810253415248,-0.03229633303207577,0.004442026408433472,0.0024243620572084873,0.023154362416107382,0.013427223460242162,-0.005317413448267987,-0.0075244785362145305,0.011355887410152928,-0.0053281804152133985,-0.011648063740444315,0.013986453197952317,0.025602379173423208,0.025996026010381968,0.01610314101790253,-0.00661238592724793,0.008430208846531569,0.0065200510288978865,0.0014907355143510626,0.0,-0.00027961486885508,0.01609237405095712,0.011497652474934174,0.017114093959731545,0.015014698541239116,-0.020164245186676366,0.005943528889729946,-0.01592874878055943,0.014066063499003242,0.010067114093959731,0.009060402684563758,-0.025004159964501636,0.03087248322147651,0.0017338079499368674,-0.009236752552260573,-0.010649998531777236,-0.002654383623769548,0.013629348794262839,0.007272923035762643,-0.008021390374331552,-0.02371783368625058,0.027607155791486263,-0.017468914461341693,-0.019202722411278562,-0.0234768820168813,-0.00045384397033537346,-0.005771257418603362,-0.0081525516080302,0.0012476630787652578,0.0020564906865735925,-0.019202722411278562,-0.008686005879416495,-0.01940272697908272,0.0009078510765335585,-0.021693643900513225,-0.00288456832619342,-0.011521144039178708,0.004896033514631658,-0.007778317938745746,0.006580248162274507,-0.00420531627149723
CP5,-0.005285678328718851,-0.010061094204059219,-0.0018763013980733576,-0.010225842619499804,-0.006967485069674851,-0.0036496350364963502,-0.00013957851863716578,0.026396357229480815,-0.013248518408347254,0.0038830286250371715,-0.008626410086264101,0.0,-0.004569480356039632,0.0,-0.007223760382582431,0.0014415486351051412,-0.007221472210145756,-0.007631055076310551,0.010221266274626455,-0.0112806901128069,0.007875889527034757,-0.010633137313227924,0.005505342882639635,-0.0092899800928998,0.0,0.0028693682355902354,0.0,0.007210031347962382,0.00583026336864746,-0.0020822369173740933,0.0008328947669496364,0.002276731574491455,-0.006635700066357001,0.011532389080841133,0.025174473148296454,-0.004045488868041097,-0.014074548657986869,0.009262522023659703,-0.005972130059721301,-0.0029997940644806986,0.007173420588975583,0.0,-0.019845319543280785,-0.0019083358121868045,0.005468732123652835,0.021064915452028463,-0.006635700066357001,0.001631466947349152,0.012976225888382945,-0.008358693911173148,-0.003992860901997575,0.005228474017801982,0.02316545774889596,0.0020296089513305725,0.007294693728119354,-0.010168638308582934,-0.015056174633320367,-0.004562615838729606,0.008463949843260187,0.0006704345239457246,0.008788870329268013
