,P3,O2,CP3,P1,P5,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.24358974358974358,0.2564102564102564,0.2564102564102564,0.24358974358974358,0.0,0.0
P1,0.0,0.0,0.24390243902439024,0.25609756097560976,0.25609756097560976,0.24390243902439024,0.0,0.0
P5,0.0,0.0,0.24390243902439024,0.25609756097560976,0.25609756097560976,0.24390243902439024,0.0,0.0
PO3,0.0,0.0,0.24390243902439024,0.25609756097560976,0.25609756097560976,0.24390243902439024,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
