,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.34146341463414637,0.34146341463414637,0.3170731707317073,0.0,0.0
P1,0.0,0.0,0.0,0.34146341463414637,0.34146341463414637,0.3170731707317073,0.0,0.0
P5,0.0,0.0,0.0,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
