,P3,O2,CP3,P1,P5,PO3,PO4,PO8
P3,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
O2,0.0,0.4885057471264368,0.12643678160919541,0.13218390804597702,0.12643678160919541,0.12643678160919541,0.0,0.0
CP3,0.0008920606601248885,0.020517395182872437,0.24353256021409456,0.247992863514719,0.24264049955396966,0.24442462087421946,0.0,0.0
P1,0.0008771929824561404,0.021052631578947368,0.24298245614035088,0.2482456140350877,0.24210526315789474,0.24473684210526317,0.0,0.0
P5,0.0008865248226950354,0.020390070921985817,0.24379432624113476,0.2473404255319149,0.2429078014184397,0.24468085106382978,0.0,0.0
PO3,0.0008787346221441124,0.020210896309314587,0.24165202108963094,0.2469244288224956,0.24077328646748683,0.24956063268892795,0.0,0.0
PO4,0.12021857923497267,0.00546448087431694,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.41530054644808745,0.41530054644808745
PO8,0.12290502793296089,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.4245810055865922,0.4245810055865922
