,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.4,0.36,0.24,0.0,0.0
P1,0.0,0.0,0.0,0.391304347826087,0.34782608695652173,0.2608695652173913,0.0,0.0
P5,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
