,Oz,O2,FT10,P1,P5,PO3,PO4,PO8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.23333333333333334,0.0,0.0
P1,0.0,0.0,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.0,0.0
P5,0.0,0.0,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0
PO3,0.0,0.0,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
