,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14102564102564102,0.1388888888888889,0.13034188034188035,0.09188034188034189,0.08974358974358974,0.1388888888888889,0.13034188034188035,0.1388888888888889
inferiorparietal-rh,0.14072494669509594,0.14498933901918976,0.1257995735607676,0.09168443496801706,0.08528784648187633,0.13432835820895522,0.13219616204690832,0.14498933901918976
postcentral-rh,0.13258426966292136,0.1303370786516854,0.14831460674157304,0.09662921348314607,0.09887640449438202,0.14157303370786517,0.12134831460674157,0.1303370786516854
rostralmiddlefrontal-lh,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.10975609756097561,0.12804878048780488
superiorfrontal-rh,0.1238390092879257,0.12074303405572756,0.13622291021671826,0.12074303405572756,0.13312693498452013,0.13622291021671826,0.10835913312693499,0.12074303405572756
superiorparietal-rh,0.13577586206896552,0.1336206896551724,0.1400862068965517,0.09267241379310345,0.09482758620689655,0.14439655172413793,0.125,0.1336206896551724
superiortemporal-lh,0.13901345291479822,0.1412556053811659,0.12780269058295965,0.08520179372197309,0.08520179372197309,0.1367713004484305,0.14349775784753363,0.1412556053811659
superiortemporal-rh,0.14072494669509594,0.14498933901918976,0.1257995735607676,0.09168443496801706,0.08528784648187633,0.13432835820895522,0.13219616204690832,0.14498933901918976
