,CP5,FC6,F8,FT7,PO8,FT8,F6,AF4
CP5,0.3881578947368421,0.0,0.0,0.15789473684210525,0.2565789473684211,0.0,0.0,0.19736842105263158
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.25806451612903225,0.0,0.0,0.24731182795698925,0.25806451612903225,0.0,0.0,0.23655913978494625
PO8,0.29770992366412213,0.0,0.0,0.183206106870229,0.2900763358778626,0.0,0.0,0.22900763358778625
FT8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.27522935779816515,0.0,0.0,0.1834862385321101,0.27522935779816515,0.0,0.0,0.26605504587155965
