,CP5,FC6,F8,FT7,PO8,FT8,F6,AF4
CP5,0.5669291338582677,0.0,0.0,0.0,0.0,0.14960629921259844,0.0,0.28346456692913385
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.3392857142857143,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.3392857142857143
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.4,0.0,0.0,0.0,0.0,0.2111111111111111,0.0,0.3888888888888889
