,CP5,FC6,F8,FT7,PO8,FT8,F6,AF4
CP5,0.323943661971831,0.0,0.3380281690140845,0.0,0.3380281690140845,0.0,0.0,0.0
FC6,0.0,0.42528735632183906,0.0,0.0,0.0,0.4367816091954023,0.0,0.13793103448275862
F8,0.2376237623762376,0.0,0.37623762376237624,0.0,0.38613861386138615,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.1935483870967742,0.0,0.3064516129032258,0.0,0.5,0.0,0.0,0.0
FT8,0.0,0.30158730158730157,0.0,0.0,0.0,0.6031746031746031,0.0,0.09523809523809523
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.34285714285714286,0.0,0.0,0.0,0.34285714285714286,0.0,0.3142857142857143
