,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.04539559014267185,0.04539559014267185,0.04669260700389105,0.02464332036316472,0.0,0.0,0.0,0.04669260700389105,0.0,0.0,0.00648508430609598,0.040207522697795074,0.0,0.0,0.0,0.04669260700389105,0.04539559014267185,0.042801556420233464,0.0,0.040207522697795074,0.040207522697795074,0.0,0.04409857328145266,0.0,0.0,0.0,0.04669260700389105,0.04669260700389105,0.0,0.03631647211413749,0.0,0.0038910505836575876,0.0,0.0,0.0,0.04669260700389105,0.04669260700389105,0.038910505836575876,0.0,0.028534370946822308,0.04669260700389105,0.023346303501945526,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04669260700389105,0.0,0.023346303501945526,0.04669260700389105,0.0
F3,0.020625,0.07,0.05,0.011875,0.0,0.0,0.0,0.039375,0.00625,0.0,0.010625,0.021875,0.0,0.0,0.0,0.069375,0.0475,0.041875,0.0,0.019375,0.0475,0.0,0.043125,0.0,0.0,0.0,0.07125,0.068125,0.0,0.01625,0.0,0.009375,0.0,0.0,0.0,0.065,0.031875,0.04375,0.0,0.020625,0.03875,0.011875,0.0,0.000625,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,0.01875,0.05375,0.0025
F7,0.024104683195592287,0.05785123966942149,0.05853994490358127,0.013085399449035813,0.0,0.0,0.0,0.047520661157024795,0.003443526170798898,0.0,0.008264462809917356,0.028236914600550965,0.0,0.0,0.0,0.05922865013774105,0.049586776859504134,0.044765840220385676,0.0,0.02134986225895317,0.0440771349862259,0.0,0.046831955922865015,0.0,0.0,0.0,0.06060606060606061,0.05991735537190083,0.0,0.01928374655647383,0.0,0.006887052341597796,0.0,0.0,0.0,0.05922865013774105,0.03925619834710744,0.04201101928374656,0.0,0.01997245179063361,0.044765840220385676,0.013085399449035813,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05234159779614325,0.0,0.01721763085399449,0.05647382920110193,0.0
FT9,0.04337899543378995,0.04337899543378995,0.04337899543378995,0.0410958904109589,0.0,0.0,0.0,0.04337899543378995,0.0,0.0,0.0,0.04337899543378995,0.0,0.0,0.0,0.04337899543378995,0.04337899543378995,0.04337899543378995,0.0,0.04337899543378995,0.04337899543378995,0.0,0.04337899543378995,0.0,0.0,0.0,0.04337899543378995,0.04337899543378995,0.0,0.0365296803652968,0.0,0.0,0.0,0.0,0.0,0.04337899543378995,0.04337899543378995,0.04337899543378995,0.0,0.03881278538812785,0.04337899543378995,0.02968036529680365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04337899543378995,0.0,0.02968036529680365,0.04337899543378995,0.0
FC5,0.0,0.0,0.0,0.0,0.08761329305135952,0.0,0.06948640483383686,0.0,0.026183282980866064,0.0,0.012084592145015106,0.002014098690835851,0.0,0.03323262839879154,0.0,0.0,0.0,0.0,0.038267875125881166,0.0,0.0,0.038267875125881166,0.0,0.0,0.03323262839879154,0.035246727089627394,0.0,0.0,0.038267875125881166,0.0,0.08257804632426989,0.0,0.03625377643504532,0.015105740181268883,0.03927492447129909,0.0,0.0,0.0,0.03927492447129909,0.0,0.0,0.0,0.035246727089627394,0.035246727089627394,0.02416918429003021,0.08559919436052367,0.013091641490433032,0.0,0.041289023162134945,0.0,0.07653575025176233,0.0,0.035246727089627394,0.0,0.0,0.027190332326283987
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0750816104461371,0.0,0.07290533188248095,0.0,0.02720348204570185,0.0,0.011969532100108813,0.001088139281828074,0.0,0.03482045701849837,0.0,0.0,0.0,0.0,0.041349292709466814,0.0,0.0,0.041349292709466814,0.0,0.0,0.03482045701849837,0.036996735582154515,0.0,0.0,0.041349292709466814,0.0,0.07181719260065289,0.0,0.03917301414581066,0.01632208922742111,0.041349292709466814,0.0,0.0,0.0,0.041349292709466814,0.0,0.0,0.0,0.036996735582154515,0.036996735582154515,0.025027203482045703,0.07181719260065289,0.014145810663764961,0.0,0.04461371055495103,0.0,0.0750816104461371,0.0,0.03808487486398259,0.0,0.0,0.028291621327529923
T7,0.0273224043715847,0.05230288836846214,0.05542544886807182,0.01483216237314598,0.0,0.0,0.0,0.053864168618266976,0.00234192037470726,0.0,0.0078064012490242,0.03200624512099922,0.0,0.0,0.0,0.053864168618266976,0.04996096799375488,0.04449648711943794,0.0,0.02419984387197502,0.04371584699453552,0.0,0.047619047619047616,0.0,0.0,0.0,0.05542544886807182,0.0546448087431694,0.0,0.02185792349726776,0.0,0.00624512099921936,0.0,0.0,0.0,0.053864168618266976,0.04449648711943794,0.04137392661982826,0.0,0.02107728337236534,0.0507416081186573,0.01483216237314598,0.0,0.00234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05308352849336456,0.0,0.01795472287275566,0.05230288836846214,0.0
TP9,0.0,0.010680907877169559,0.004005340453938585,0.0,0.037383177570093455,0.0,0.036048064085447265,0.0013351134846461949,0.0534045393858478,0.0,0.03471295060080107,0.0,0.0,0.03871829105473965,0.0,0.009345794392523364,0.00801068090787717,0.00801068090787717,0.03204272363150868,0.0,0.012016021361815754,0.03204272363150868,0.006675567423230975,0.0,0.04138851802403204,0.04005340453938585,0.010680907877169559,0.009345794392523364,0.03471295060080107,0.0,0.042723631508678236,0.017356475300400534,0.02403204272363151,0.020026702269692925,0.036048064085447265,0.00801068090787717,0.0,0.012016021361815754,0.037383177570093455,0.010680907877169559,0.0026702269692923898,0.0,0.04138851802403204,0.021361815754339118,0.04138851802403204,0.042723631508678236,0.0053404539385847796,0.0,0.03204272363150868,0.0,0.036048064085447265,0.006675567423230975,0.03204272363150868,0.014686248331108143,0.006675567423230975,0.04806408544726302
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
