,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.06085083467959074,0.0,0.0,0.01992460958535272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05977382875605816,0.0,0.05438879913839526,0.017770597738287562,0.06192784060312332,0.06192784060312332,0.0,0.05600430802369413,0.05438879913839526,0.0,0.05546580506192784,0.031771674744211095,0.028002154011847066,0.0,0.0,0.01992460958535272,0.011847065158858373,0.0,0.052234787291330104,0.0,0.017770597738287562,0.0,0.04738826063543349,0.06246634356488961,0.0,0.01884760366182014,0.05115778136779752,0.030156165858912225,0.017770597738287562,0.0,0.031771674744211095,0.0,0.015078082929456112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000538502961767,0.0,0.05438879913839526,0.0
F3,0.0,0.061036789297658864,0.0,0.0,0.046822742474916385,0.028428093645484948,0.06270903010033445,0.033444816053511704,0.03177257525083612,0.061872909698996656,0.061872909698996656,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.03511705685618729,0.0,0.0,0.033444816053511704,0.0,0.0,0.0016722408026755853,0.0225752508361204,0.0,0.0,0.0,0.0225752508361204,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008361204013377926,0.0,0.05434782608695652,0.0,0.06270903010033445,0.039297658862876256,0.034280936454849496,0.026755852842809364,0.03762541806020067,0.057692307692307696,0.05852842809364549,0.0,0.0,0.0,0.0,0.06270903010033445
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.04287369640787949,0.0,0.0,0.04171494785631518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04287369640787949,0.0,0.04287369640787949,0.03476245654692932,0.04287369640787949,0.04287369640787949,0.0,0.04287369640787949,0.04287369640787949,0.0,0.04287369640787949,0.038238702201622246,0.03244495944380069,0.0,0.0,0.04287369640787949,0.02549246813441483,0.0,0.04287369640787949,0.0,0.03244495944380069,0.0,0.04287369640787949,0.04287369640787949,0.0,0.039397450753186555,0.04287369640787949,0.038238702201622246,0.03244495944380069,0.0,0.04287369640787949,0.0,0.026651216685979143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015063731170336037,0.0,0.04287369640787949,0.0
FC5,0.0,0.05330700888450148,0.0,0.0,0.05330700888450148,0.03257650542941757,0.055281342546890426,0.0384995064165844,0.034550839091806514,0.05330700888450148,0.05330700888450148,0.0,0.0384995064165844,0.0,0.0,0.0,0.0,0.0384995064165844,0.0,0.0,0.03652517275419546,0.0,0.0,0.0,0.02665350444225074,0.0,0.0,0.0,0.02665350444225074,0.0,0.02566633761105627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009871668311944718,0.0,0.049358341559723594,0.0,0.054294175715695954,0.045409674234945706,0.04146100691016782,0.0315893385982231,0.04244817374136229,0.054294175715695954,0.050345508390918066,0.0,0.0,0.0,0.0,0.054294175715695954
FC1,0.0,0.04497354497354497,0.0,0.0,0.04497354497354497,0.04365079365079365,0.04497354497354497,0.04497354497354497,0.04497354497354497,0.04497354497354497,0.04497354497354497,0.0,0.042328042328042326,0.0,0.0,0.0,0.0,0.04497354497354497,0.0,0.0,0.04497354497354497,0.0,0.0,0.0,0.03306878306878307,0.0,0.0,0.0,0.03571428571428571,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013227513227513227,0.0,0.04497354497354497,0.0,0.04497354497354497,0.04497354497354497,0.04365079365079365,0.037037037037037035,0.04497354497354497,0.04497354497354497,0.04497354497354497,0.0,0.0,0.0,0.0,0.04497354497354497
C3,0.0,0.05514705882352941,0.0,0.0,0.041176470588235294,0.025,0.08676470588235294,0.029411764705882353,0.028676470588235293,0.08088235294117647,0.08308823529411764,0.0,0.028676470588235293,0.0,0.0,0.0,0.0,0.030882352941176472,0.0,0.0,0.030147058823529412,0.0,0.0,0.0022058823529411764,0.019852941176470587,0.0,0.0,0.0,0.019852941176470587,0.0,0.01911764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.04852941176470588,0.0,0.07426470588235294,0.03455882352941177,0.030882352941176472,0.023529411764705882,0.03308823529411765,0.05073529411764706,0.05220588235294118,0.0,0.0,0.0,0.0,0.06397058823529411
T7,0.0,0.046674445740956826,0.0,0.0,0.046674445740956826,0.038506417736289385,0.046674445740956826,0.045507584597432905,0.040840140023337225,0.046674445740956826,0.046674445740956826,0.0,0.044340723453908985,0.0,0.0,0.0,0.0,0.045507584597432905,0.0,0.0,0.043173862310385065,0.0,0.0,0.0,0.03150525087514586,0.0,0.0,0.0,0.03150525087514586,0.0,0.030338389731621937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011668611435239206,0.0,0.043173862310385065,0.0,0.046674445740956826,0.046674445740956826,0.045507584597432905,0.03733955659276546,0.046674445740956826,0.046674445740956826,0.044340723453908985,0.0,0.0,0.0,0.0,0.046674445740956826
TP9,0.0,0.04642857142857143,0.0,0.0,0.04404761904761905,0.04047619047619048,0.04642857142857143,0.04404761904761905,0.04523809523809524,0.04642857142857143,0.04642857142857143,0.0,0.04047619047619048,0.0,0.0,0.0,0.0,0.04642857142857143,0.0,0.0,0.04642857142857143,0.0,0.0,0.002380952380952381,0.03214285714285714,0.0,0.0,0.0,0.03214285714285714,0.0,0.030952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.04642857142857143,0.0,0.04642857142857143,0.04404761904761905,0.041666666666666664,0.03571428571428571,0.04523809523809524,0.04523809523809524,0.04642857142857143,0.0,0.0,0.0,0.0,0.04642857142857143
CP5,0.0,0.05506607929515418,0.0,0.0,0.041116005873715125,0.024963289280469897,0.08443465491923642,0.02936857562408223,0.028634361233480177,0.08223201174743025,0.08370044052863436,0.0,0.028634361233480177,0.0,0.0,0.0,0.0,0.030837004405286344,0.0,0.0,0.03010279001468429,0.0,0.0,0.002936857562408223,0.019823788546255508,0.0,0.0,0.0,0.019823788546255508,0.0,0.01908957415565345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007342143906020558,0.0,0.04919236417033774,0.0,0.07415565345080763,0.03450807635829662,0.03010279001468429,0.023494860499265784,0.03303964757709251,0.05066079295154185,0.05286343612334802,0.0,0.0,0.0,0.0,0.06387665198237885
