,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.30434782608695654,0.14130434782608695,0.10869565217391304,0.11956521739130435,0.05434782608695652,0.043478260869565216,0.09782608695652174,0.13043478260869565
postcentral-lh,0.09326424870466321,0.24870466321243523,0.15544041450777202,0.13989637305699482,0.0,0.11398963730569948,0.08808290155440414,0.16062176165803108
precentral-lh,0.08035714285714286,0.24107142857142858,0.2767857142857143,0.16964285714285715,0.0,0.026785714285714284,0.08035714285714286,0.125
rostralmiddlefrontal-lh,0.09523809523809523,0.19047619047619047,0.1746031746031746,0.2698412698412698,0.0,0.03968253968253968,0.15873015873015872,0.07142857142857142
rostralmiddlefrontal-rh,0.125,0.0,0.0,0.0,0.6,0.1,0.075,0.1
superiortemporal-lh,0.05660377358490566,0.2358490566037736,0.03773584905660377,0.05660377358490566,0.02830188679245283,0.3113207547169811,0.0660377358490566,0.20754716981132076
superiortemporal-rh,0.0967741935483871,0.1532258064516129,0.12096774193548387,0.18548387096774194,0.04032258064516129,0.06451612903225806,0.2661290322580645,0.07258064516129033
supramarginal-lh,0.08783783783783784,0.22297297297297297,0.10810810810810811,0.07432432432432433,0.033783783783783786,0.14189189189189189,0.06756756756756757,0.2635135135135135
