,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.24468085106382978,0.20212765957446807,0.09574468085106383,0.06382978723404255,0.13829787234042554,0.13829787234042554,0.0,0.11702127659574468
caudalmiddlefrontal-rh,0.16129032258064516,0.2661290322580645,0.16129032258064516,0.04032258064516129,0.1935483870967742,0.08064516129032258,0.0,0.0967741935483871
parstriangularis-rh,0.08235294117647059,0.17647058823529413,0.4235294117647059,0.0,0.16470588235294117,0.0,0.058823529411764705,0.09411764705882353
rostralmiddlefrontal-lh,0.1276595744680851,0.10638297872340426,0.0,0.46808510638297873,0.0,0.19148936170212766,0.0,0.10638297872340426
rostralmiddlefrontal-rh,0.14414414414414414,0.2702702702702703,0.1981981981981982,0.0,0.3063063063063063,0.036036036036036036,0.0,0.04504504504504504
superiortemporal-lh,0.14285714285714285,0.10476190476190476,0.0,0.10476190476190476,0.05714285714285714,0.38095238095238093,0.0380952380952381,0.17142857142857143
superiortemporal-rh,0.0,0.0,0.13793103448275862,0.0,0.0,0.1724137931034483,0.6896551724137931,0.0
supramarginal-lh,0.15789473684210525,0.12631578947368421,0.042105263157894736,0.06315789473684211,0.06315789473684211,0.18947368421052632,0.0,0.35789473684210527
