,Fp1,TP9,FT10,F4,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3448275862068966,0.20689655172413793,0.0,0.0,0.20689655172413793,0.2413793103448276
F4,0.0,0.0,0.2692307692307692,0.23076923076923078,0.0,0.0,0.23076923076923078,0.2692307692307692
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.2692307692307692,0.23076923076923078,0.0,0.0,0.23076923076923078,0.2692307692307692
AF8,0.0,0.0,0.2962962962962963,0.2222222222222222,0.0,0.0,0.2222222222222222,0.25925925925925924
