,Fp1,TP9,Fp2,AF7,AF3,AFz,AF8,AF4
Fp1,0.3142857142857143,0.0,0.34285714285714286,0.0,0.0,0.34285714285714286,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.0,0.375,0.0,0.0,0.375,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
AFz,0.23529411764705882,0.0,0.37254901960784315,0.0,0.0,0.39215686274509803,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
