,Fp1,FT9,TP9,FT10,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5084745762711864,0.0,0.288135593220339,0.0,0.0,0.0,0.2033898305084746
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.391304347826087,0.0,0.3695652173913043,0.0,0.0,0.0,0.2391304347826087
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3548387096774194,0.0,0.2903225806451613,0.0,0.0,0.0,0.3548387096774194
