,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,transversetemporal-rh
insula-lh,0.25333333333333335,0.0,0.21333333333333335,0.2,0.0,0.14666666666666667,0.18666666666666668,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.2328767123287671,0.0,0.2191780821917808,0.2054794520547945,0.0,0.1506849315068493,0.1917808219178082,0.0
medialorbitofrontal-lh,0.21794871794871795,0.0,0.21794871794871795,0.21794871794871795,0.0,0.14102564102564102,0.20512820512820512,0.0
parsopercularis-lh,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222
parsorbitalis-lh,0.2037037037037037,0.0,0.2037037037037037,0.2037037037037037,0.0,0.18518518518518517,0.2037037037037037,0.0
rostralanteriorcingulate-lh,0.21052631578947367,0.0,0.21052631578947367,0.2236842105263158,0.0,0.14473684210526316,0.21052631578947367,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4
