,F3,F7,FT9,O1,F8,Fp2,AF7,AF8
F3,0.36923076923076925,0.0,0.0,0.36923076923076925,0.26153846153846155,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.35956580732700133,0.0,0.0,0.38670284938941657,0.2537313432835821,0.0,0.0,0.0
F8,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
