,C3,T7,TP9,TP10,T8,Fp2,AF8,AF4
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.48,0.0,0.0,0.0,0.52,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
