,FT9,C3,T8,F8,Fp2,AF3,F6,AF8
FT9,0.5509355509355509,0.0,0.0,0.07276507276507277,0.0,0.0,0.3762993762993763,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.1989247311827957,0.0,0.0,0.8010752688172043,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.48509485094850946,0.0,0.0,0.0,0.0,0.0,0.5149051490514905,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
