,FT9,C3,T8,F8,Fp2,AF3,F6,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.3918918918918919,0.21283783783783783,0.0,0.3952702702702703
AF3,0.0,0.0,0.0,0.0,0.33507853403141363,0.3298429319371728,0.0,0.33507853403141363
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.3918918918918919,0.21283783783783783,0.0,0.3952702702702703
