,FT9,C3,T8,F8,Fp2,AF3,F6,AF8
FT9,0.6058394160583942,0.0,0.0,0.06386861313868614,0.0,0.0,0.3302919708029197,0.0
C3,0.0,0.5904761904761905,0.0,0.0,0.0,0.0,0.4095238095238095,0.0
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.13857677902621723,0.0,0.0,0.8614232209737828,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.3918918918918919,0.21283783783783783,0.0,0.3952702702702703
AF3,0.0,0.0,0.0,0.0,0.1636828644501279,0.6726342710997443,0.0,0.1636828644501279
F6,0.2594202898550725,0.12608695652173912,0.0,0.0,0.0,0.0,0.6144927536231884,0.0
AF8,0.0,0.0,0.0,0.0,0.34523809523809523,0.1875,0.0,0.46726190476190477
