,C3,T7,TP9,TP10,T8,Fp2,AF8,AF4
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.8289473684210527,0.0,0.0,0.0,0.17105263157894737,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.6966292134831461,0.30337078651685395,0.0
AF8,0.0,0.0,0.02608695652173913,0.0,0.0,0.23478260869565218,0.7391304347826086,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.9937106918238994
